,rloss_b,kl_loss,closs_b,rloss_e,closs_e,vloss_e,aae_loss
0,1655.330078125,,0.6926501989364624,551.08824146893,0.5709033534459188,461.83267624313766,
1,1614.4554443359375,,0.6922561526298523,465.2994824132175,0.5497763049095234,456.011827623522,
2,1559.6025390625,,0.688187837600708,461.0247224848321,0.3711031142701494,,
3,1494.923095703125,,0.6927385926246643,457.2085592932735,0.3448413187730397,,
4,1387.9384765625,,0.6921792030334473,455.97550174361425,0.3412794005786273,,
5,1325.9056396484375,,0.685965895652771,454.3523304174978,0.3354162601291711,,
6,1215.4801025390625,,0.6906142234802246,453.5675206826934,0.3329660093530695,,
7,1121.9281005859375,,0.687834620475769,453.129731306793,0.3336841119519362,,
8,1042.21435546875,,0.6927682161331177,451.31760877244017,0.3293740611972538,,
9,929.638427734375,,0.69490647315979,450.4348265735816,0.3281733662101394,,
10,838.6688232421875,,0.6909973621368408,,,,
11,767.64404296875,,0.6871750354766846,,,,
12,699.0005493164062,,0.6902579665184021,,,,
13,697.0758056640625,,0.6888511180877686,,,,
14,638.2703247070312,,0.686721682548523,,,,
15,625.1863403320312,,0.6770848035812378,,,,
16,591.7567138671875,,0.68165123462677,,,,
17,560.1382446289062,,0.6879160404205322,,,,
18,580.2138671875,,0.6785107851028442,,,,
19,553.321533203125,,0.6795364618301392,,,,
20,558.087646484375,,0.7010458111763,,,,
21,552.58544921875,,0.6826562881469727,,,,
22,538.3092041015625,,0.68528151512146,,,,
23,554.5942993164062,,0.6755379438400269,,,,
24,536.3150024414062,,0.6703694462776184,,,,
25,511.97967529296875,,0.6586217880249023,,,,
26,522.085205078125,,0.6684771776199341,,,,
27,514.289794921875,,0.6958482265472412,,,,
28,515.3655395507812,,0.6739047765731812,,,,
29,477.8485412597656,,0.6667594909667969,,,,
30,512.2340087890625,,0.6798872947692871,,,,
31,466.48516845703125,,0.6335155963897705,,,,
32,494.0740661621094,,0.686887264251709,,,,
33,476.2493896484375,,0.6784653663635254,,,,
34,487.54461669921875,,0.6282801628112793,,,,
35,497.3992919921875,,0.6483564376831055,,,,
36,517.3732299804688,,0.6373820900917053,,,,
37,509.50982666015625,,0.6538617610931396,,,,
38,489.5562744140625,,0.6390013694763184,,,,
39,507.89898681640625,,0.6343472599983215,,,,
40,467.6666259765625,,0.6225139498710632,,,,
41,503.68841552734375,,0.6422916650772095,,,,
42,481.63153076171875,,0.6144430637359619,,,,
43,466.7059326171875,,0.5992812514305115,,,,
44,471.4061279296875,,0.6433823108673096,,,,
45,468.978759765625,,0.6239075064659119,,,,
46,460.4128723144531,,0.6001228094100952,,,,
47,462.7530517578125,,0.604426383972168,,,,
48,459.40899658203125,,0.6293317675590515,,,,
49,500.9059143066406,,0.632328450679779,,,,
50,480.5545959472656,,0.5967537760734558,,,,
51,495.48248291015625,,0.5829247832298279,,,,
52,478.29541015625,,0.5752496719360352,,,,
53,457.99346923828125,,0.5732564926147461,,,,
54,489.74798583984375,,0.5489272475242615,,,,
55,472.64910888671875,,0.6022627353668213,,,,
56,486.92742919921875,,0.6039743423461914,,,,
57,488.9787292480469,,0.5458961725234985,,,,
58,481.41815185546875,,0.5703009366989136,,,,
59,509.4903564453125,,0.5264065265655518,,,,
60,493.90045166015625,,0.5131526589393616,,,,
61,471.3048095703125,,0.47893014550209045,,,,
62,487.46539306640625,,0.47444456815719604,,,,
63,482.95660400390625,,0.48915383219718933,,,,
64,486.4278564453125,,0.42464664578437805,,,,
65,455.50103759765625,,0.48362141847610474,,,,
66,491.6170654296875,,0.4400061368942261,,,,
67,444.02630615234375,,0.5931143760681152,,,,
68,474.6683349609375,,0.4487399160861969,,,,
69,463.36151123046875,,0.3995099663734436,,,,
70,474.10260009765625,,0.4279453158378601,,,,
71,487.68792724609375,,0.39579886198043823,,,,
72,502.77801513671875,,0.4083217978477478,,,,
73,500.400146484375,,0.36283162236213684,,,,
74,480.53399658203125,,0.3682073950767517,,,,
75,495.8257141113281,,0.39556050300598145,,,,
76,462.4842529296875,,0.347153902053833,,,,
77,496.59466552734375,,0.3740535378456116,,,,
78,471.84405517578125,,0.37672924995422363,,,,
79,466.1097106933594,,0.45350709557533264,,,,
80,465.18255615234375,,0.36588072776794434,,,,
81,462.2369384765625,,0.4237639904022217,,,,
82,462.6517333984375,,0.43751803040504456,,,,
83,457.8306884765625,,0.3911750912666321,,,,
84,453.09869384765625,,0.459631085395813,,,,
85,494.2318115234375,,0.5201327800750732,,,,
86,475.202392578125,,0.4853494167327881,,,,
87,490.76611328125,,0.5108486413955688,,,,
88,473.63531494140625,,0.3759568929672241,,,,
89,451.2303161621094,,0.4262714684009552,,,,
90,482.9609069824219,,0.5647197961807251,,,,
91,467.7613525390625,,0.5498350262641907,,,,
92,484.30377197265625,,0.6412850618362427,,,,
93,483.04119873046875,,0.5390416979789734,,,,
94,477.87994384765625,,0.5667363405227661,,,,
95,504.07049560546875,,0.5679139494895935,,,,
96,488.1523742675781,,0.5243146419525146,,,,
97,468.6431884765625,,0.5278149843215942,,,,
98,482.44573974609375,,0.5715739727020264,,,,
99,481.0491943359375,,0.6273083090782166,,,,
100,483.49627685546875,,0.5807653665542603,,,,
101,452.1231689453125,,0.5723437666893005,,,,
102,484.6703796386719,,0.6155378818511963,,,,
103,441.1179504394531,,0.47595641016960144,,,,
104,471.66094970703125,,0.6288975477218628,,,,
105,455.46966552734375,,0.6624438762664795,,,,
106,469.3352355957031,,0.5615484714508057,,,,
107,478.0221252441406,,0.56793212890625,,,,
108,498.9488220214844,,0.5466316938400269,,,,
109,496.4630126953125,,0.6070833206176758,,,,
110,475.2512512207031,,0.46336108446121216,,,,
111,492.77880859375,,0.600945234298706,,,,
112,456.9465026855469,,0.6036825776100159,,,,
113,490.59991455078125,,0.5704730153083801,,,,
114,472.20196533203125,,0.5454481840133667,,,,
115,454.47210693359375,,0.5521866083145142,,,,
116,462.77337646484375,,0.6843579411506653,,,,
117,463.60345458984375,,0.5938482284545898,,,,
118,449.4981689453125,,0.5968055725097656,,,,
119,456.99725341796875,,0.5404899716377258,,,,
120,453.01434326171875,,0.5491158962249756,,,,
121,490.9764099121094,,0.5547068119049072,,,,
122,474.9695739746094,,0.5981100797653198,,,,
123,489.59173583984375,,0.5064353942871094,,,,
124,471.4488220214844,,0.595277726650238,,,,
125,450.8606262207031,,0.5851743221282959,,,,
126,482.51776123046875,,0.5792206525802612,,,,
127,463.5777282714844,,0.5642887353897095,,,,
128,480.8773498535156,,0.5838615298271179,,,,
129,482.73394775390625,,0.5537081360816956,,,,
130,476.2733154296875,,0.5831263065338135,,,,
131,501.531005859375,,0.5333125591278076,,,,
132,486.1634521484375,,0.5283048152923584,,,,
133,464.96099853515625,,0.5205098986625671,,,,
134,478.93011474609375,,0.5454345345497131,,,,
135,477.374755859375,,0.655069887638092,,,,
136,481.74383544921875,,0.5485086441040039,,,,
137,447.14886474609375,,0.5965088605880737,,,,
138,482.6969909667969,,0.5636440515518188,,,,
139,440.0811767578125,,0.4545414447784424,,,,
140,470.3462829589844,,0.6265327334403992,,,,
141,485.7110290527344,,0.5174325704574585,,,,
142,473.992431640625,,0.5103185772895813,,,,
143,476.81591796875,,0.5496921539306641,,,,
144,476.2349853515625,,0.596295952796936,,,,
145,468.5280456542969,,0.5659501552581787,,,,
146,459.22991943359375,,0.4863067865371704,,,,
147,492.951171875,,0.5764550566673279,,,,
148,465.031982421875,,0.6260067224502563,,,,
149,457.81298828125,,0.6114710569381714,,,,
150,463.7109680175781,,0.6083031892776489,,,,
151,464.9586181640625,,0.6357956528663635,,,,
152,482.0413818359375,,0.5390985608100891,,,,
153,459.06787109375,,0.625971794128418,,,,
154,508.79852294921875,,0.5646607875823975,,,,
155,490.2473449707031,,0.487211138010025,,,,
156,461.247802734375,,0.4727524518966675,,,,
157,473.160400390625,,0.6406424045562744,,,,
158,463.4811706542969,,0.5418105125427246,,,,
159,482.35009765625,,0.5049280524253845,,,,
160,474.8692626953125,,0.5965249538421631,,,,
161,470.0888977050781,,0.5966285467147827,,,,
162,454.59259033203125,,0.558006763458252,,,,
163,480.2972412109375,,0.6342154145240784,,,,
164,470.7193298339844,,0.5857461094856262,,,,
165,466.31500244140625,,0.5644192099571228,,,,
166,467.6769104003906,,0.5494985580444336,,,,
167,455.257080078125,,0.5689340829849243,,,,
168,467.09747314453125,,0.5681726336479187,,,,
169,460.26153564453125,,0.6269712448120117,,,,
170,457.2870178222656,,0.5801035165786743,,,,
171,479.074951171875,,0.5955822467803955,,,,
172,451.2618713378906,,0.587612509727478,,,,
173,458.3214416503906,,0.5176553130149841,,,,
174,482.35638427734375,,0.5706206560134888,,,,
175,464.64422607421875,,0.5009474754333496,,,,
176,467.5532531738281,,0.49279314279556274,,,,
177,486.1420593261719,,0.5447068214416504,,,,
178,475.7366943359375,,0.5184946060180664,,,,
179,474.8197937011719,,0.5479714870452881,,,,
180,474.5903015136719,,0.6262959241867065,,,,
181,467.55596923828125,,0.5461788773536682,,,,
182,459.672119140625,,0.4840529263019562,,,,
183,490.06243896484375,,0.5328275561332703,,,,
184,464.186279296875,,0.6425436735153198,,,,
185,457.0184020996094,,0.5954992175102234,,,,
186,459.2967224121094,,0.610741138458252,,,,
187,466.90277099609375,,0.5937772989273071,,,,
188,481.40338134765625,,0.5277436971664429,,,,
189,456.2778015136719,,0.6256777048110962,,,,
190,508.30523681640625,,0.5637415647506714,,,,
191,487.5833435058594,,0.47048628330230713,,,,
192,461.22735595703125,,0.46701329946517944,,,,
193,473.92279052734375,,0.6904740929603577,,,,
194,463.41912841796875,,0.5314435958862305,,,,
195,479.17840576171875,,0.4854961335659027,,,,
196,473.0301818847656,,0.6004071235656738,,,,
197,468.70672607421875,,0.6141348481178284,,,,
198,453.8207702636719,,0.55978924036026,,,,
199,479.4810791015625,,0.597344160079956,,,,
200,470.981689453125,,0.5645512342453003,,,,
201,461.9705810546875,,0.533136785030365,,,,
202,466.9360656738281,,0.5478699207305908,,,,
203,454.8270263671875,,0.5787291526794434,,,,
204,465.614013671875,,0.5757734179496765,,,,
205,460.41497802734375,,0.6471889019012451,,,,
206,457.9034729003906,,0.5835318565368652,,,,
207,475.90472412109375,,0.598081111907959,,,,
208,450.23980712890625,,0.573605477809906,,,,
209,459.380126953125,,0.5504814982414246,,,,
210,481.079345703125,,0.5658469796180725,,,,
211,464.6229248046875,,0.49112337827682495,,,,
212,466.3363952636719,,0.5041084289550781,,,,
213,483.1909484863281,,0.5175520181655884,,,,
214,473.5170593261719,,0.5040382742881775,,,,
215,474.0169982910156,,0.5495251417160034,,,,
216,473.6983642578125,,0.6122552156448364,,,,
217,465.2459411621094,,0.5335367321968079,,,,
218,455.81378173828125,,0.4558337926864624,,,,
219,488.22100830078125,,0.5641623735427856,,,,
220,461.3851318359375,,0.6103687286376953,,,,
221,456.417724609375,,0.612416684627533,,,,
222,459.3173828125,,0.5967130661010742,,,,
223,463.2662353515625,,0.6268187165260315,,,,
224,481.71881103515625,,0.5416136384010315,,,,
225,456.980224609375,,0.6197000741958618,,,,
226,506.0133361816406,,0.5486297607421875,,,,
227,489.1785888671875,,0.46988457441329956,,,,
228,460.787841796875,,0.4545601010322571,,,,
229,470.9267272949219,,0.6421571373939514,,,,
230,461.78399658203125,,0.5168623328208923,,,,
231,479.2319030761719,,0.500420093536377,,,,
232,470.7052917480469,,0.5947741270065308,,,,
233,467.02923583984375,,0.6175636053085327,,,,
234,455.10797119140625,,0.5649440884590149,,,,
235,476.3667907714844,,0.5957483053207397,,,,
236,469.6937561035156,,0.5642198324203491,,,,
237,464.25750732421875,,0.5651469826698303,,,,
238,463.7332763671875,,0.5702824592590332,,,,
239,452.230712890625,,0.5673520565032959,,,,
240,464.6719055175781,,0.5660145878791809,,,,
241,457.0919494628906,,0.6289927363395691,,,,
242,454.0062255859375,,0.5932537913322449,,,,
243,475.4566650390625,,0.5952361226081848,,,,
244,449.36810302734375,,0.5944891571998596,,,,
245,455.7652282714844,,0.5025662183761597,,,,
246,480.9801025390625,,0.5879308581352234,,,,
247,462.50921630859375,,0.48684602975845337,,,,
248,463.8634033203125,,0.471466064453125,,,,
249,483.3807678222656,,0.5199435949325562,,,,
250,472.5123291015625,,0.5167712569236755,,,,
251,472.93048095703125,,0.5478605031967163,,,,
252,471.66412353515625,,0.6158552169799805,,,,
253,465.49176025390625,,0.5408031940460205,,,,
254,456.17498779296875,,0.4854559600353241,,,,
255,485.9679870605469,,0.5323688387870789,,,,
256,462.47918701171875,,0.612796425819397,,,,
257,453.135986328125,,0.6118963956832886,,,,
258,456.46343994140625,,0.6103845238685608,,,,
259,463.7604675292969,,0.6012423634529114,,,,
260,477.7835998535156,,0.5199658870697021,,,,
261,454.42852783203125,,0.5952719449996948,,,,
262,504.8520202636719,,0.5809472799301147,,,,
263,485.357666015625,,0.48578864336013794,,,,
264,458.02978515625,,0.45508208870887756,,,,
265,469.45635986328125,,0.6242137551307678,,,,
266,458.9906311035156,,0.529851496219635,,,,
267,476.67236328125,,0.488491952419281,,,,
268,470.73590087890625,,0.5789451599121094,,,,
269,464.25457763671875,,0.5948705673217773,,,,
270,451.2008056640625,,0.5501471757888794,,,,
271,474.56988525390625,,0.6107043623924255,,,,
272,465.240478515625,,0.532984733581543,,,,
273,462.42730712890625,,0.5203776359558105,,,,
274,464.4562683105469,,0.5051251649856567,,,,
275,451.47064208984375,,0.369488000869751,,,,
276,465.4850769042969,,0.3654436469078064,,,,
277,457.227783203125,,0.4251256585121155,,,,
278,453.4925842285156,,0.3963613510131836,,,,
279,474.8538818359375,,0.3616390824317932,,,,
280,447.1319885253906,,0.4419742822647095,,,,
281,454.3726806640625,,0.3485163450241089,,,,
282,479.63165283203125,,0.37892967462539673,,,,
283,491.6761169433594,,0.36873823404312134,,,,
284,451.0148010253906,,0.36429524421691895,,,,
285,472.072021484375,,0.33204731345176697,,,,
286,488.06329345703125,,0.3776733875274658,,,,
287,459.34100341796875,,0.36213892698287964,,,,
288,457.396484375,,0.3317091464996338,,,,
289,469.8742980957031,,0.33319801092147827,,,,
290,476.13470458984375,,0.31506285071372986,,,,
291,465.0162353515625,,0.35795870423316956,,,,
292,470.8621826171875,,0.3659924566745758,,,,
293,474.8371276855469,,0.3781079649925232,,,,
294,488.98046875,,0.4078088700771332,,,,
295,452.357421875,,0.4576217532157898,,,,
296,458.96649169921875,,0.3789690434932709,,,,
297,464.87823486328125,,0.34825608134269714,,,,
298,482.573486328125,,0.35885095596313477,,,,
299,451.4196472167969,,0.38841235637664795,,,,
300,469.7685546875,,0.3593960106372833,,,,
301,463.9753112792969,,0.4394560754299164,,,,
302,474.7684020996094,,0.44824060797691345,,,,
303,471.1566467285156,,0.506255567073822,,,,
304,483.7386169433594,,0.5164102911949158,,,,
305,481.5563659667969,,0.4892580509185791,,,,
306,464.30535888671875,,0.37041008472442627,,,,
307,474.4442138671875,,0.3582225441932678,,,,
308,482.883056640625,,0.37144994735717773,,,,
309,452.07281494140625,,0.38872939348220825,,,,
310,442.1773681640625,,0.3498516082763672,,,,
311,431.7181701660156,,0.40231600403785706,,,,
312,471.7943420410156,,0.36706212162971497,,,,
313,429.6708984375,,0.3295212984085083,,,,
314,459.8359680175781,,0.42254313826560974,,,,
315,442.3515625,,0.3782779574394226,,,,
316,443.9093017578125,,0.3919050991535187,,,,
317,472.4682922363281,,0.45338284969329834,,,,
318,479.1981201171875,,0.4979538917541504,,,,
319,490.8033447265625,,0.43193191289901733,,,,
320,452.0506286621094,,0.35752829909324646,,,,
321,473.075439453125,,0.3905887007713318,,,,
322,487.1285400390625,,0.3644513487815857,,,,
323,461.738525390625,,0.3456069827079773,,,,
324,454.36871337890625,,0.3624444007873535,,,,
325,468.91387939453125,,0.34612876176834106,,,,
326,475.6091003417969,,0.31837230920791626,,,,
327,463.5640869140625,,0.37607160210609436,,,,
328,470.07403564453125,,0.3834155201911926,,,,
329,473.9403381347656,,0.33808043599128723,,,,
330,486.6666259765625,,0.4503733515739441,,,,
331,449.5547180175781,,0.4035024642944336,,,,
332,457.03387451171875,,0.3899487853050232,,,,
333,459.83984375,,0.37547898292541504,,,,
334,480.7174072265625,,0.3210962414741516,,,,
335,448.5479736328125,,0.36280378699302673,,,,
336,470.3099365234375,,0.35572895407676697,,,,
337,463.1341857910156,,0.34769392013549805,,,,
338,473.5116271972656,,0.389285147190094,,,,
339,467.8830261230469,,0.4010869264602661,,,,
340,480.5048828125,,0.4460400640964508,,,,
341,479.11279296875,,0.42070382833480835,,,,
342,462.7181701660156,,0.33414018154144287,,,,
343,472.7061462402344,,0.33613884449005127,,,,
344,482.9983825683594,,0.36239928007125854,,,,
345,449.6126708984375,,0.3442749083042145,,,,
346,440.4637756347656,,0.41639167070388794,,,,
347,429.73974609375,,0.40352845191955566,,,,
348,470.256591796875,,0.3751271367073059,,,,
349,428.000732421875,,0.35856330394744873,,,,
350,457.2944030761719,,0.39089882373809814,,,,
351,440.56048583984375,,0.3697597086429596,,,,
352,442.5291442871094,,0.40057599544525146,,,,
353,471.6173095703125,,0.3816596269607544,,,,
354,477.4137268066406,,0.3499569296836853,,,,
355,489.8096923828125,,0.32933029532432556,,,,
356,450.2137756347656,,0.31471002101898193,,,,
357,470.5318603515625,,0.3482480049133301,,,,
358,485.132080078125,,0.36118048429489136,,,,
359,458.1295166015625,,0.3689078092575073,,,,
360,451.98052978515625,,0.3597800135612488,,,,
361,467.78753662109375,,0.3495257794857025,,,,
362,473.158203125,,0.3309442400932312,,,,
363,462.43084716796875,,0.3442222476005554,,,,
364,468.50885009765625,,0.40345460176467896,,,,
365,472.95953369140625,,0.3773331642150879,,,,
366,483.9168701171875,,0.4057372808456421,,,,
367,449.22021484375,,0.3448905944824219,,,,
368,455.39764404296875,,0.35855069756507874,,,,
369,459.43829345703125,,0.3509342670440674,,,,
370,480.8282775878906,,0.3584185838699341,,,,
371,447.31402587890625,,0.34671029448509216,,,,
372,467.5772705078125,,0.3452516794204712,,,,
373,461.4954528808594,,0.40225911140441895,,,,
374,472.99151611328125,,0.40765953063964844,,,,
375,467.2327880859375,,0.3968084454536438,,,,
376,480.3077392578125,,0.3802557587623596,,,,
377,478.44000244140625,,0.39167356491088867,,,,
378,463.3742980957031,,0.3457663357257843,,,,
379,472.1612548828125,,0.3523857593536377,,,,
380,481.2947998046875,,0.3807191550731659,,,,
381,448.39569091796875,,0.32792094349861145,,,,
382,440.7725830078125,,0.3606952130794525,,,,
383,428.89373779296875,,0.3988373875617981,,,,
384,469.56787109375,,0.3723028898239136,,,,
385,428.25518798828125,,0.33512771129608154,,,,
386,455.778564453125,,0.36034828424453735,,,,
387,440.2698974609375,,0.3411768674850464,,,,
388,441.73504638671875,,0.374529093503952,,,,
389,471.29205322265625,,0.3982551097869873,,,,
390,477.46441650390625,,0.36240750551223755,,,,
391,489.64410400390625,,0.3342089056968689,,,,
392,448.96160888671875,,0.3295907974243164,,,,
393,469.41314697265625,,0.33043786883354187,,,,
394,484.6575012207031,,0.36951154470443726,,,,
395,457.00543212890625,,0.35198378562927246,,,,
396,452.4609680175781,,0.33704814314842224,,,,
397,467.3804931640625,,0.3380323648452759,,,,
398,472.8178405761719,,0.3294774889945984,,,,
399,462.0599365234375,,0.36963188648223877,,,,
400,468.4335632324219,,0.325827032327652,,,,
401,471.9884338378906,,0.35315725207328796,,,,
402,483.8392333984375,,0.3909388482570648,,,,
403,446.3671569824219,,0.4360131025314331,,,,
404,454.9833984375,,0.3527858853340149,,,,
405,459.077392578125,,0.3618318438529968,,,,
406,479.4852294921875,,0.36118388175964355,,,,
407,446.6574401855469,,0.37329232692718506,,,,
408,467.0455627441406,,0.3451541066169739,,,,
409,460.5950927734375,,0.33062776923179626,,,,
410,471.52978515625,,0.40624457597732544,,,,
411,467.06536865234375,,0.45877814292907715,,,,
412,480.402587890625,,0.44094759225845337,,,,
413,477.9188537597656,,0.4346962571144104,,,,
414,462.3581237792969,,0.36061447858810425,,,,
415,471.6523742675781,,0.31425005197525024,,,,
416,481.4736328125,,0.3528633117675781,,,,
417,448.69073486328125,,0.38001617789268494,,,,
418,440.42303466796875,,0.3772629499435425,,,,
419,428.3214111328125,,0.350946843624115,,,,
420,469.3972473144531,,0.3309248685836792,,,,
421,427.4374084472656,,0.3618091940879822,,,,
422,455.7977600097656,,0.37686073780059814,,,,
423,438.30029296875,,0.3383936285972595,,,,
424,441.4415283203125,,0.37015655636787415,,,,
425,468.70281982421875,,0.34507256746292114,,,,
426,469.50213623046875,,0.3142879009246826,,,,
427,454.53253173828125,,0.34507060050964355,,,,
428,469.6401062011719,,0.35780656337738037,,,,
429,456.8077697753906,,0.3608715236186981,,,,
430,493.722412109375,,0.3604593575000763,,,,
431,465.29571533203125,,0.35834068059921265,,,,
432,491.76226806640625,,0.3308334946632385,,,,
433,482.7173767089844,,0.3907550573348999,,,,
434,453.5533752441406,,0.3214207589626312,,,,
435,449.0406494140625,,0.3762434422969818,,,,
436,471.1930236816406,,0.31890586018562317,,,,
437,467.60125732421875,,0.3338521122932434,,,,
438,459.1559753417969,,0.3460202217102051,,,,
439,452.30908203125,,0.3749552071094513,,,,
440,481.0213317871094,,0.3293837308883667,,,,
441,459.18731689453125,,0.3668183982372284,,,,
442,443.07012939453125,,0.3603318929672241,,,,
443,452.8448791503906,,0.36030352115631104,,,,
444,454.94305419921875,,0.3434330224990845,,,,
445,470.8692321777344,,0.3135421872138977,,,,
446,456.87786865234375,,0.3451046049594879,,,,
447,440.049560546875,,0.3587745428085327,,,,
448,450.05535888671875,,0.3294306993484497,,,,
449,451.7835693359375,,0.343858540058136,,,,
450,459.92913818359375,,0.3354564309120178,,,,
451,459.93804931640625,,0.3350828289985657,,,,
452,455.77276611328125,,0.329569935798645,,,,
453,442.3818054199219,,0.313789427280426,,,,
454,468.8306579589844,,0.3446728587150574,,,,
455,493.8396301269531,,0.35366666316986084,,,,
456,486.5801696777344,,0.35851624608039856,,,,
457,463.10467529296875,,0.3768785893917084,,,,
458,449.05889892578125,,0.34420138597488403,,,,
459,440.68658447265625,,0.3419637084007263,,,,
460,441.92852783203125,,0.33006227016448975,,,,
461,468.58575439453125,,0.3583086133003235,,,,
462,468.7989501953125,,0.3306201696395874,,,,
463,453.5106506347656,,0.39399266242980957,,,,
464,468.7915344238281,,0.3422223627567291,,,,
465,457.1336669921875,,0.3796858787536621,,,,
466,491.68023681640625,,0.37372347712516785,,,,
467,466.13616943359375,,0.34552621841430664,,,,
468,490.52044677734375,,0.31607383489608765,,,,
